Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
control_train,6,3,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6280991735537189,0.2174671749751097,0.36493979545942495,43.526605705054756,73.02816415627673,26.978558328936565,16.690913041577993,10.287645287358572,0.9992058640346876,0.6181819645028886,0.38102389953179894,15.53904010598093,0.5755200039252196,57.59774083003584,0.7692307692307693,10.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.23076923076923078,3.0,0.8333333333333334,0.7692307692307693,0.8,0.6298438669252061,0.9010989010989011,0.8837014292896648,0.8148148148148148,0.18844118844118843,0.8115588115588116,0.18518518518518517,0.8160493827160494,0.8148148148148148,0.8143039591315455,0.6298438669252062,0.901098901098901,0.9076916282017164,0.8137931034482759,0.8148148148148148,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,96.29629629629629,75.92592592592592,?
control_train,6,4,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6280991735537189,0.2327213617204244,0.3853012756634205,46.579769806214294,77.10270340166163,26.978558328936565,19.843057483426694,7.1355008455098705,0.9992058640346876,0.7349280549417294,0.26427780909295817,14.834001252144734,0.5494074537831383,54.98441047620448,0.7692307692307693,10.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.23076923076923078,3.0,0.8333333333333334,0.7692307692307693,0.8,0.6298438669252061,0.8681318681318682,0.8718915142828185,0.8148148148148148,0.18844118844118843,0.8115588115588116,0.18518518518518517,0.8160493827160494,0.8148148148148148,0.8143039591315455,0.6298438669252062,0.868131868131868,0.8753809816103231,0.8137931034482759,0.8148148148148148,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,92.5925925925926,75.92592592592592,?
control_train,6,5,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,23.0,4.0,0.0,85.18518518518519,14.814814814814815,0.0,0.7032967032967034,0.2300637130141342,0.32656509274749973,46.04783468839947,65.34899590999986,26.978558328936565,12.620610599372325,14.35794772956424,0.9992058640346876,0.467430022198975,0.5317758418357126,15.174317897605391,0.5620117739853848,56.245844246353876,0.8461538461538461,11.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.15384615384615385,2.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7032967032967034,0.9340659340659341,0.9272578728461083,0.8518518518518519,0.14855514855514856,0.8514448514448515,0.14814814814814814,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.7032967032967035,0.9340659340659341,0.9393146371904543,0.8516483516483516,0.8518518518518519,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,83.33333333333333,?
control_train,6,6,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,25.0,2.0,0.0,92.5925925925926,7.407407407407407,0.0,0.8516483516483516,0.1395169081120436,0.22041494917860271,27.92466241986327,44.10727273754404,26.978558328936565,6.8423322599966365,20.136226068939926,0.9992058640346876,0.2534197133332088,0.7457861507014788,20.199861195011447,0.7481430072226462,74.87376066846964,0.9230769230769231,12.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.07692307692307693,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8516483516483516,0.9945054945054945,0.9945054945054945,0.9259259259259259,0.07427757427757428,0.9257224257224258,0.07407407407407407,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8516483516483517,0.9945054945054944,0.9948853615520282,0.9258241758241759,0.9259259259259259,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,74.07407407407408,?
control_train,6,7,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,23.0,4.0,0.0,85.18518518518519,14.814814814814815,0.0,0.7,0.16988964253281516,0.2890903116850657,34.003842118907876,57.84991113711919,26.978558328936565,9.92410579027361,17.054452538662957,0.9992058640346876,0.3675594737138374,0.6316463903208502,18.20428910044113,0.6742329296459678,67.47687878086369,0.6923076923076923,9.0,0.0,0.0,1.0,14.0,0.3076923076923077,4.0,1.0,0.6923076923076923,0.8181818181818181,0.7337993857053428,0.9725274725274725,0.9732495069033531,0.8518518518518519,0.15954415954415957,0.8404558404558405,0.14814814814814814,0.8847736625514403,0.8518518518518519,0.8476430976430976,0.7337993857053428,0.9725274725274725,0.9750896797465427,0.8465909090909092,0.8518518518518519,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,75.92592592592592,?
control_train,6,8,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6301369863013697,0.22650263076144642,0.38244913517320966,45.25224605438033,76.3767341780556,27.057739205683177,18.452401269432166,8.605337936251011,1.002138489099377,0.6834222692382284,0.31871621986114856,15.123338190637693,0.5601236366902849,55.89283744541821,0.7857142857142857,11.0,0.15384615384615385,2.0,0.8461538461538461,11.0,0.21428571428571427,3.0,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.6318681318681318,0.8846153846153846,0.8733267567854035,0.8148148148148148,0.18294668294668295,0.8170533170533171,0.18518518518518517,0.8170533170533171,0.8148148148148148,0.8148148148148148,0.631868131868132,0.8846153846153846,0.8932425763725028,0.8148148148148148,0.8148148148148148,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,96.29629629629629,72.22222222222223,?
control_train,6,9,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,242.0,26.0,24.0,2.0,0.0,92.3076923076923,7.6923076923076925,0.0,0.8461538461538463,0.17967509647852353,0.2550931960647697,35.9350192957047,51.00322132723959,26.011344153024663,8.594782373812773,17.41656177921189,1.0004363135778715,0.3305685528389528,0.6698677607389188,17.565216158964013,0.6755852368832312,67.52905984261288,0.9230769230769231,12.0,0.07692307692307693,1.0,0.9230769230769231,12.0,0.07692307692307693,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.9763313609467456,0.9819004524886878,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.9763313609467456,0.9785427619138027,0.9230769230769231,0.9230769230769231,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,24002.0,3914.0,100.0,84.61538461538461,?
control_train,6,10,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,242.0,26.0,25.0,1.0,0.0,96.15384615384616,3.8461538461538463,0.0,0.9230769230769231,0.10925951386821876,0.17321706786337876,21.85190277364375,34.632944297143155,26.011344153024663,4.8867581822020885,21.124585970822572,1.0004363135778715,0.1879522377770034,0.8124840758008681,21.142236190157575,0.813162930390676,81.28082910970637,0.9230769230769231,12.0,0.0,0.0,1.0,13.0,0.07692307692307693,1.0,1.0,0.9230769230769231,0.9600000000000001,0.9258200997725515,1.0,1.0,0.9615384615384616,0.038461538461538464,0.9615384615384616,0.038461538461538464,0.9642857142857142,0.9615384615384616,0.9614814814814815,0.9258200997725515,1.0,1.0,0.9614814814814816,0.9615384615384616,0.001,0.0,0.01,0.0,10.0,0.0,8417.0,24002.0,3914.0,100.0,78.84615384615384,?
control_train,7,1,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6301369863013697,0.18455445325423517,0.2800081964111114,36.87155200368566,55.918838920324816,27.05773920568317,9.6554491940019,17.40229001168127,1.0021384890993768,0.35760922940747775,0.6445292596918989,17.623296835268565,0.6527146976025394,65.13218529198843,0.7857142857142857,11.0,0.15384615384615385,2.0,0.8461538461538461,11.0,0.21428571428571427,3.0,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.6318681318681318,0.967032967032967,0.971343537414966,0.8148148148148148,0.18294668294668295,0.8170533170533171,0.18518518518518517,0.8170533170533171,0.8148148148148148,0.8148148148148148,0.631868131868132,0.967032967032967,0.9707892416225751,0.8148148148148148,0.8148148148148148,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,77.77777777777777,?
control_train,7,2,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7768595041322313,0.16104365304358778,0.29515151159253,32.23329492431298,59.062818875145034,26.978558328936565,10.521549521549987,16.45700880738658,0.9992058640346876,0.3896870193166662,0.6095188447180214,18.744302962727588,0.6942334430639847,69.4785196977071,0.8461538461538461,11.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.15384615384615385,2.0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.7790174143548602,0.9615384615384616,0.9611846486846487,0.8888888888888888,0.11416361416361417,0.8858363858363858,0.1111111111111111,0.8907407407407406,0.8888888888888888,0.8885823754789272,0.7790174143548602,0.9615384615384615,0.9652934000156224,0.8882758620689655,0.8888888888888888,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,74.07407407407408,?
control_train,7,3,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6301369863013697,0.2257514953552976,0.3826074784213752,45.1847334053114,76.56364718021513,26.978558328936565,20.50552858997732,6.473029738959244,0.9992058640346876,0.7594640218510119,0.23974184218367572,15.251986714687176,0.5648883968402658,56.5337351563677,0.8461538461538461,11.0,0.21428571428571427,3.0,0.7857142857142857,11.0,0.15384615384615385,2.0,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.6318681318681318,0.8736263736263736,0.8626928626928626,0.8148148148148148,0.18294668294668295,0.8170533170533171,0.18518518518518517,0.8170533170533171,0.8148148148148148,0.8148148148148148,0.631868131868132,0.8736263736263736,0.8846320346320347,0.8148148148148148,0.8148148148148148,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,92.5925925925926,72.22222222222223,?
control_train,7,4,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,21.0,6.0,0.0,77.77777777777777,22.22222222222222,0.0,0.554945054945055,0.2173841681276343,0.3502645734770157,43.509991674356584,70.09150300477909,26.978558328936565,14.269514966957486,12.709043361979079,0.9992058640346876,0.5285005543317587,0.47070530970292884,15.564792569688375,0.5764737988773473,57.69319612973518,0.7692307692307693,10.0,0.21428571428571427,3.0,0.7857142857142857,11.0,0.23076923076923078,3.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.554945054945055,0.9120879120879121,0.9003680959563314,0.7777777777777778,0.22283272283272282,0.7771672771672771,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.554945054945055,0.9120879120879122,0.9193526456598353,0.7774725274725275,0.7777777777777778,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,81.48148148148148,?
control_train,7,5,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,25.0,2.0,0.0,92.5925925925926,7.407407407407407,0.0,0.8516483516483516,0.14890697494984978,0.23546614817664793,29.80410807339733,47.119170713193114,26.978558328936565,7.629654033562219,19.348904295374346,0.9992058640346876,0.28257977902082293,0.7166260850138647,19.74659368816514,0.7313553217838942,73.19365789455625,0.9230769230769231,12.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.07692307692307693,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8516483516483516,0.989010989010989,0.9885883347421809,0.9259259259259259,0.07427757427757428,0.9257224257224258,0.07407407407407407,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8516483516483517,0.989010989010989,0.9898758648758649,0.9258241758241759,0.9259259259259259,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,7,6,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,22.0,5.0,0.0,81.48148148148148,18.51851851851852,0.0,0.6301369863013697,0.19754096400077117,0.31743235032325023,39.538324124742516,63.52144127974786,26.978558328936565,13.33051432835575,13.648044000580814,0.9992058640346876,0.49372275290206485,0.5054831111326228,16.846066246420268,0.6239283794970469,62.44242572573485,0.8461538461538461,11.0,0.21428571428571427,3.0,0.7857142857142857,11.0,0.15384615384615385,2.0,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.6318681318681318,0.9340659340659341,0.9199453324453325,0.8148148148148148,0.18294668294668295,0.8170533170533171,0.18518518518518517,0.8170533170533171,0.8148148148148148,0.8148148148148148,0.631868131868132,0.9340659340659341,0.9377578697023141,0.8148148148148148,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,96.29629629629629,77.77777777777777,?
control_train,7,7,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7756232686980609,0.17468282995985326,0.2763715030300317,34.963210718932196,55.30474818726114,26.978558328936565,9.372649389203925,17.60590893973264,0.9992058640346876,0.34713516256310833,0.6520707014715792,18.11201391058932,0.6708153300218266,67.13484719886902,0.7692307692307693,10.0,0.0,0.0,1.0,14.0,0.23076923076923078,3.0,1.0,0.7692307692307693,0.8695652173913044,0.7959171834405434,0.9835164835164835,0.9855769230769231,0.8888888888888888,0.11965811965811966,0.8803418803418803,0.1111111111111111,0.9084967320261439,0.8888888888888888,0.8870188561633162,0.7959171834405433,0.9835164835164834,0.985091914258581,0.8863955119214586,0.8888888888888888,0.0,0.0,0.01,0.0,10.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,7,8,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,21.0,6.0,0.0,77.77777777777777,22.22222222222222,0.0,0.55,0.22553066169870048,0.3492465598695988,45.140532989785655,69.88778812972093,26.978558328936565,13.613388620275808,13.365169708660757,0.9992058640346876,0.5041995785287336,0.49500628550595394,15.074497743367168,0.558314731235821,55.875846142596195,0.6153846153846154,8.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.38461538461538464,5.0,0.8888888888888888,0.6153846153846154,0.7272727272727274,0.576556660197055,0.945054945054945,0.9101362312900775,0.7777777777777778,0.23382173382173385,0.7661782661782662,0.2222222222222222,0.802469135802469,0.7777777777777778,0.7714646464646466,0.576556660197055,0.945054945054945,0.9413001607446053,0.7698863636363638,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,77.77777777777777,?
control_train,7,9,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,242.0,26.0,21.0,5.0,0.0,80.76923076923077,19.23076923076923,0.0,0.6153846153846154,0.21790300186298636,0.3548668029137324,43.580600372597274,70.95191235952635,26.01134415302466,13.613621254629708,12.397722898394951,1.0004363135778715,0.523600817485758,0.4768354960921135,14.958251597115234,0.5753173691198167,57.50664598152208,0.7692307692307693,10.0,0.15384615384615385,2.0,0.8461538461538461,11.0,0.23076923076923078,3.0,0.8333333333333334,0.7692307692307693,0.8,0.6172133998483676,0.9112426035502958,0.9146787852670206,0.8076923076923077,0.19230769230769232,0.8076923076923077,0.19230769230769232,0.8095238095238095,0.8076923076923077,0.8074074074074075,0.6172133998483675,0.9112426035502958,0.9221431647128243,0.8074074074074074,0.8076923076923077,0.0,0.001,0.0,0.0,0.0,0.0,8417.0,24002.0,3914.0,100.0,76.92307692307692,?
control_train,7,10,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,242.0,26.0,23.0,3.0,0.0,88.46153846153847,11.538461538461538,0.0,0.7692307692307692,0.1708949728344552,0.30415066696581766,34.17899456689104,60.81175046372615,26.01134415302466,12.160755939272827,13.850588213751832,1.0004363135778715,0.4677213822797241,0.5327149312981474,17.636041956469576,0.6783093060180606,67.80134795309613,0.7692307692307693,10.0,0.0,0.0,1.0,13.0,0.23076923076923078,3.0,1.0,0.7692307692307693,0.8695652173913044,0.7905694150420949,0.9349112426035503,0.9562040523578985,0.8846153846153846,0.11538461538461539,0.8846153846153846,0.11538461538461539,0.90625,0.8846153846153846,0.8830584707646177,0.7905694150420948,0.9349112426035503,0.93639816380201,0.8830584707646177,0.8846153846153846,0.0,0.001,0.0,0.0,0.0,0.0,8417.0,24002.0,3914.0,96.15384615384616,73.07692307692308,?
control_train,8,1,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7768595041322313,0.1812234558689999,0.2979731040956767,36.2723335557202,59.62744822789215,26.978558328936565,12.213791708588943,14.764766620347622,0.9992058640346876,0.45236265587366453,0.546843208161023,17.822474760499244,0.6600916577962683,66.0616276941058,0.8461538461538461,11.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.15384615384615385,2.0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.7790174143548602,0.9340659340659341,0.9003024753024753,0.8888888888888888,0.11416361416361417,0.8858363858363858,0.1111111111111111,0.8907407407407406,0.8888888888888888,0.8885823754789272,0.7790174143548602,0.9340659340659341,0.9316271177382289,0.8882758620689655,0.8888888888888888,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,96.29629629629629,77.77777777777777,?
control_train,8,2,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,23.0,4.0,0.0,85.18518518518519,14.814814814814815,0.0,0.7016574585635359,0.1862564064120142,0.3293339619736859,37.27969135049497,65.90307479888243,26.978558328936565,12.904528857502946,14.074029471433619,0.9992058640346876,0.47794551324084983,0.5212603507938377,17.247789178272484,0.6388070066026846,63.93147094065777,0.7692307692307693,10.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.23076923076923078,3.0,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.7095968730749328,0.9340659340659341,0.9438403701561596,0.8518518518518519,0.15404965404965407,0.845950345950346,0.14814814814814814,0.8590067340067341,0.8518518518518519,0.8506172839506172,0.7095968730749328,0.9340659340659341,0.9419152518352726,0.8499999999999999,0.8518518518518519,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,74.07407407407408,?
control_train,8,3,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7768595041322313,0.1576968456808547,0.2569167621685025,31.563422956439528,51.41165670496612,26.978558328936565,8.629014013345056,18.34954431559151,0.9992058640346876,0.31959311160537246,0.6796127524293151,19.186767506299578,0.7106210187518363,71.11857969712305,0.8461538461538461,11.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.15384615384615385,2.0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.7790174143548602,0.978021978021978,0.9796597633136095,0.8888888888888888,0.11416361416361417,0.8858363858363858,0.1111111111111111,0.8907407407407406,0.8888888888888888,0.8885823754789272,0.7790174143548602,0.978021978021978,0.9800824175824177,0.8882758620689655,0.8888888888888888,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
control_train,8,4,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,24.0,3.0,0.0,88.88888888888889,11.11111111111111,0.0,0.7756232686980609,0.18048981135380837,0.2846562965104407,36.125492748393434,56.962619611029815,26.978558328936565,9.701727874787359,17.276830454149206,0.9992058640346876,0.359323254621754,0.6398826094129335,17.726351166160313,0.6565315246726042,65.70533143406499,0.7692307692307693,10.0,0.0,0.0,1.0,14.0,0.23076923076923078,3.0,1.0,0.7692307692307693,0.8695652173913044,0.7959171834405434,0.967032967032967,0.9669202592279516,0.8888888888888888,0.11965811965811966,0.8803418803418803,0.1111111111111111,0.9084967320261439,0.8888888888888888,0.8870188561633162,0.7959171834405433,0.967032967032967,0.970592325249188,0.8863955119214586,0.8888888888888888,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,77.77777777777777,?
control_train,8,5,weka.classifiers.meta.ThresholdSelector,'-manual 0.6 -C 1 -X 3 -E 1 -R 0 -M TP_RATE -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1 -num-decimal-places 4',-1795038053239867444,2.02211102153E7,241.0,27.0,20.0,7.0,0.0,74.07407407407408,25.925925925925927,0.0,0.47933884297520646,0.23775089687567588,0.36334987947874303,47.58644400248046,72.71000580063411,26.978558328936565,14.44274355902869,12.535814769907875,0.9992058640346876,0.5349164281121737,0.46428943592251387,14.310745656525057,0.5300276169083354,53.04488654301327,0.6923076923076923,9.0,0.21428571428571427,3.0,0.7857142857142857,11.0,0.3076923076923077,4.0,0.75,0.6923076923076923,0.7199999999999999,0.48067031949555206,0.9010989010989011,0.889492665454204,0.7407407407407407,0.26271876271876277,0.7372812372812372,0.25925925925925924,0.741358024691358,0.7407407407407407,0.7400255427841634,0.48067031949555206,0.901098901098901,0.9122248636137525,0.7393103448275862,0.7407407407407407,0.001,0.0,0.0,0.0,0.0,0.0,8417.0,23909.0,4007.0,100.0,79.62962962962963,?
